관리번호,공원명,공원구분,위도,경도,공원면적,gu,시설유형,park_function_class,park_function_label,park_function_basis
28200-00114,별빛공원,어린이공원,37.39389107,126.7288965,1591.0,남동구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28200-00113,섬꽃공원,어린이공원,37.39995792,126.7110919,1513.0,남동구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28200-00112,푸른공원,어린이공원,37.39286071,126.7267418,1923.0,남동구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28200-00111,꿈꾸는공원,어린이공원,37.38514449,126.7213891,1571.0,남동구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28200-00110,도림1지구공원,어린이공원,37.42466977,126.7320568,1500.0,남동구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28200-00109,경신지구공원,어린이공원,37.44358145,126.7249032,1500.0,남동구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28200-00108,하늘공원,어린이공원,37.45715432,126.7101596,1519.0,남동구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28200-00107,향촌소공원,소공원,37.46118857,126.7321956,1237.0,남동구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28200-00106,비선거리공원,어린이공원,37.4609039,126.6977135,119.0,남동구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28200-00105,만부2호공원,어린이공원,37.46633407,126.7387333,308.0,남동구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28200-00104,만부1호공원,어린이공원,37.46612975,126.7385544,721.0,남동구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28200-00103,신촌공원,어린이공원,37.44741294,126.7323582,818.0,남동구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28200-00102,하촌은행나무공원,어린이공원,37.4285039,126.7136059,258.0,남동구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28170-00009,신비공원,어린이공원,37.445281,126.687507,1514.7,미추홀구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28170-00008,승학공원,어린이공원,37.44230331,126.693859,1701.3,미추홀구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28170-00007,관교공원,어린이공원,37.445956,126.6908331,1698.7,미추홀구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28170-00006,다솔공원,어린이공원,37.46082955,126.6950954,2370.2,미추홀구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28170-00005,주안공원,어린이공원,37.462849,126.676809,7974.2,미추홀구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28170-00004,미추홀공원,근린공원,37.446271,126.6702513,38950.0,미추홀구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28170-00003,미추홀공원,근린공원,37.446271,126.6702513,38950.0,미추홀구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28170-00002,석바위공원,근린공원,37.454245,126.693651,47005.0,미추홀구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28170-00001,수봉공원,근린공원,37.460187,126.664212,332694.0,미추홀구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28170-00020,양토공원,어린이공원,37.438253,126.6585122,1500.2,미추홀구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28170-00019,묵동공원,어린이공원,37.439235,126.6710834,1500.0,미추홀구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28170-00018,노적공원,어린이공원,37.43760706,126.6526999,2426.5,미추홀구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28170-00017,스승공원,어린이공원,37.437841,126.6561692,2048.1,미추홀구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28170-00016,선비공원,어린이공원,37.44151017,126.6756033,3150.0,미추홀구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28170-00015,햇님공원,어린이공원,37.451449,126.636003,601.1,미추홀구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28170-00014,새싹공원,어린이공원,37.454945,126.638868,718.3,미추홀구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28170-00013,보람공원,어린이공원,37.453903,126.637155,685.2,미추홀구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28170-00012,낙섬공원,어린이공원,37.452747,126.636291,655.7,미추홀구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28170-00011,산성공원,어린이공원,37.434773,126.686625,2461.2,미추홀구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28170-00010,나리공원,어린이공원,37.44036588,126.6748498,1504.0,미추홀구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28710-00003,남산근린공원,근린공원,37.74198178,126.4804194,103240.0,강화군,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28710-00002,갑룡공원,어린이공원,37.74240384,126.5038493,18605.0,강화군,어린이공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28710-00006,강화읍소공원,소공원,37.7480141,126.4860645162,311.0,강화군,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28710-00004,관청근린공원,근린공원,37.74886852,126.4923256,83454.0,강화군,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00020,건강공원,근린공원,37.51761295,126.7493656,16248.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00019,교통공원,근린공원,37.51949317,126.7498192,24077.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00018,영성공원,근린공원,37.52196831,126.7406061,10523.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00017,후정공원,근린공원,37.52349492,126.7429755,22209.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00016,분수공원,근린공원,37.50815932,126.7411937,28427.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00015,박물관공원,근린공원,37.51214198,126.737932,18075.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00014,시냇물공원,근린공원,37.51277232,126.7363686,20353.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00013,방촌공원,근린공원,37.49780768,126.7390151,11501.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00012,세영공원,근린공원,37.49986044,126.7367769,10105.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00011,청운공원,근린공원,37.50296964,126.7427654,15587.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00010,부개공원,근린공원,37.50604759,126.7411715,10986.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00009,대촌공원,근린공원,37.4972794,126.7397023,12502.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00008,갈산공원,근린공원,37.51941746,126.7257611,45686.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00007,사근공원,근린공원,37.50862714,126.7243195,15915.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00006,굴포공원,근린공원,37.5091768,126.7243372,20529.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00005,신트리공원,근린공원,37.50658091,126.7236393,58595.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00004,밤골공원,근린공원,37.48374019,126.7337229,10111.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00003,마장공원,근린공원,37.50071118,126.7078504,15020.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00002,백운공원,근린공원,37.48219263,126.7030046,60743.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28237-00001,희망공원,근린공원,37.48526546,126.7125196,64566.0,부평구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00016,대학공원,근린공원,37.42110245,126.6877626,103616.6,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00015,양지공원,근린공원,37.41535286,126.678406,10253.6,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00014,솔안공원,근린공원,37.41231221,126.6828469,13580.7,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00013,솔밭공원,근린공원,37.41678364,126.6891767,28549.3,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00012,청학공원,근린공원,37.416022,126.6746663,10681.2,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00011,용담공원,근린공원,37.41862117,126.674218,30112.3,연수구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00010,연일공원,어린이공원,37.41944263,126.6916193,5037.7,연수구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28185-00009,문남공원,어린이공원,37.42118616,126.6786198,21810.9,연수구,어린이공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28185-00008,마리공원,어린이공원,37.42604066,126.6829999,5354.8,연수구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28185-00007,학공원,어린이공원,37.42008553,126.6968194,2322.1,연수구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
