grid_id,cx,cy,linked_school_count,forecast_2029_x,forecast_2031_x,worst_case_type,avg_green_ratio,avg_playground_count,avg_park_dist_m,land_feasibility_level,priority_score,candidate_rank,xgb_predicted_2029_x,xgb_predicted_2031_x,forecast_2029_y,forecast_2031_y,xgb_predicted_2029_y,xgb_predicted_2031_y,original_forecast_2029,original_forecast_2031,original_xgb_predicted_2029,original_xgb_predicted_2031,forecast_2029,forecast_2031,xgb_predicted_2029,xgb_predicted_2031,nearest_park_dist,nearest_pg_dist,linked_schools
CG_00118,126.62814575385168,37.38565371697838,1,134,131,2.0,0.331,0.0,0.0,medium,132.8,1401,415,340,1351,1364,1351,1364,,,,,1351,1364,1351,1364,236.1,5939.7,['인천예송초등학교']
CG_00165,126.63264575385168,37.38565371697838,1,134,131,2.0,0.331,0.0,0.0,medium,132.8,1402,491,339,1351,1364,1351,1364,,,,,1351,1364,1351,1364,523.8,5336.1,['인천예송초등학교']
CG_00167,126.63264575385168,37.390153716978375,1,134,131,2.0,0.331,0.0,0.0,medium,132.8,1403,491,334,1351,1364,1351,1364,,,,,1351,1364,1351,1364,437.1,5485.7,['인천예송초등학교']
CG_00120,126.62814575385168,37.390153716978375,1,134,131,2.0,0.331,0.0,0.0,medium,132.8,1404,415,334,1351,1364,1351,1364,,,,,1351,1364,1351,1364,271.2,5718.7,['인천예송초등학교']
CG_00145,126.63039575385169,37.38790371697838,1,134,131,2.0,0.331,0.0,0.0,medium,132.8,1405,491,334,1351,1364,1351,1364,,,,,1351,1364,1351,1364,0.0,5855.0,['인천예송초등학교']
CG_00144,126.63039575385169,37.38565371697838,1,134,131,2.0,0.331,0.0,0.0,medium,132.8,1406,491,339,1351,1364,1351,1364,,,,,1351,1364,1351,1364,425.6,5750.4,['인천예송초등학교']
CG_00146,126.63039575385169,37.390153716978375,1,134,131,2.0,0.331,0.0,0.0,medium,132.8,1407,491,334,1351,1364,1351,1364,,,,,1351,1364,1351,1364,494.5,5492.4,['인천예송초등학교']
CG_00166,126.63264575385168,37.38790371697838,1,134,131,2.0,0.331,0.0,0.0,medium,132.8,1408,491,334,1351,1364,1351,1364,,,,,1351,1364,1351,1364,330.0,5527.3,['인천예송초등학교']
CG_00485,126.66639575385176,37.50940371697819,1,131,133,2.0,0.683,0.0,664.8,medium,131.8,1409,359,376,147,96,147,96,,,,,147,96,147,96,934.9,6056.4,['인천신석초등학교']
CG_00458,126.66414575385174,37.51165371697819,1,131,133,2.0,0.683,0.0,664.8,medium,131.8,1410,352,487,147,96,147,96,,,,,147,96,147,96,528.8,6303.8,['인천신석초등학교']
CG_00457,126.66414575385174,37.50940371697819,1,131,133,2.0,0.683,0.0,664.8,medium,131.8,1411,348,375,147,96,147,96,,,,,147,96,147,96,664.8,6372.9,['인천신석초등학교']
CG_00232,126.6393957538517,37.53640371697815,1,126,122,2.0,0.0,0.0,1119.2,medium,124.4,1412,360,283,551,365,551,365,,,,,551,365,551,365,1055.5,9677.4,['인천경명초등학교']
CG_00233,126.6393957538517,37.53865371697815,1,126,122,2.0,0.0,0.0,1119.2,medium,124.4,1413,357,264,551,365,551,365,,,,,551,365,551,365,1108.3,9730.3,['인천경명초등학교']
CG_00255,126.6416457538517,37.53640371697815,1,126,122,2.0,0.0,0.0,1119.2,medium,124.4,1414,360,292,551,365,551,365,,,,,551,365,551,365,73.0,8651.3,['인천경명초등학교']
CG_00211,126.6371457538517,37.53865371697815,1,126,122,2.0,0.0,0.0,1119.2,medium,124.4,1415,395,264,551,365,551,365,,,,,551,365,551,365,1309.1,9931.0,['인천경명초등학교']
CG_00210,126.6371457538517,37.53640371697815,1,126,122,2.0,0.0,0.0,1119.2,medium,124.4,1416,398,282,551,365,551,365,,,,,551,365,551,365,680.6,8964.0,['인천경명초등학교']
CG_01407,126.73389575385184,37.45315371697828,1,124,121,3.0,4.07,2.0,328.5,low,122.8,1417,255,153,149,91,149,91,,,,,149,91,149,91,254.7,256.7,['인천인수초등학교']
CG_01448,126.73614575385186,37.45315371697828,1,124,121,3.0,4.07,2.0,328.5,low,122.8,1418,221,136,149,91,149,91,,,,,149,91,149,91,36.3,36.3,['인천인수초등학교']
CG_01408,126.73389575385184,37.45540371697828,1,124,121,3.0,4.07,2.0,328.5,low,122.8,1419,335,182,149,91,149,91,,,,,149,91,149,91,107.8,392.9,['인천인수초등학교']
CG_01449,126.73614575385186,37.45540371697828,1,124,121,3.0,4.07,2.0,328.5,low,122.8,1420,302,165,149,91,149,91,,,,,149,91,149,91,289.1,289.1,['인천인수초등학교']
CG_01365,126.73164575385184,37.45540371697828,1,124,121,3.0,4.07,2.0,328.5,low,122.8,1421,337,181,149,91,149,91,,,,,149,91,149,91,253.8,534.1,['인천인수초등학교']
CG_01490,126.73839575385186,37.45765371697827,1,124,121,3.0,4.07,2.0,328.5,low,122.8,1422,303,172,149,91,149,91,,,,,149,91,149,91,278.0,278.0,['인천인수초등학교']
CG_01489,126.73839575385186,37.45540371697828,1,124,121,3.0,4.07,2.0,328.5,low,122.8,1423,303,165,149,91,149,91,,,,,149,91,149,91,281.4,281.4,['인천인수초등학교']
CG_01042,126.7091457538518,37.45540371697828,1,120,125,2.0,0.0,0.0,180.0,medium,122.0,1424,134,173,768,639,768,639,,,,,768,639,768,639,257.0,257.0,['인천석천초등학교']
CG_00983,126.7046457538518,37.45540371697828,1,120,125,2.0,0.0,0.0,180.0,medium,122.0,1425,107,170,768,639,768,639,,,,,768,639,768,639,593.4,593.4,['인천석천초등학교']
CG_01009,126.7068957538518,37.45540371697828,1,120,125,2.0,0.0,0.0,180.0,medium,122.0,1426,107,169,768,639,768,639,,,,,768,639,768,639,740.1,740.1,['인천석천초등학교']
CG_00214,126.6371457538517,37.59940371697805,1,123,120,3.0,3.323,0.0,106.1,low,121.8,1427,144,205,592,533,592,533,,,,,592,533,592,533,119.9,17125.3,['인천단봉초등학교']
CG_00732,126.67989575385177,37.565653716978105,1,123,120,2.0,0.848,0.0,316.8,medium,121.8,1428,165,194,257,183,257,183,,,,,257,183,257,183,247.8,12211.0,['인천은지초등학교']
CG_00213,126.6371457538517,37.597153716978056,1,123,120,3.0,3.323,0.0,106.1,low,121.8,1429,157,184,592,533,592,533,,,,,592,533,592,533,0.0,16885.2,['인천단봉초등학교']
CG_00236,126.6393957538517,37.59940371697805,1,123,120,3.0,3.323,0.0,106.1,low,121.8,1430,144,184,592,533,592,533,,,,,592,533,592,533,275.2,16804.6,['인천단봉초등학교']
CG_00811,126.68664575385178,37.5679037169781,1,123,120,2.0,0.848,0.0,316.8,medium,121.8,1431,132,165,257,183,257,183,,,,,257,183,257,183,387.6,12680.9,['인천은지초등학교']
CG_00763,126.68214575385176,37.565653716978105,1,123,120,2.0,0.848,0.0,316.8,medium,121.8,1432,174,207,257,183,257,183,,,,,257,183,257,183,198.3,12268.7,['인천은지초등학교']
CG_00762,126.68214575385176,37.56340371697811,1,123,120,2.0,0.848,0.0,316.8,medium,121.8,1433,174,207,257,183,257,183,,,,,257,183,257,183,156.8,12136.5,['인천은지초등학교']
CG_00970,126.7023957538518,37.58140371697808,1,123,120,2.0,0.789,0.0,166.0,medium,121.8,1434,256,296,1359,1393,1359,1393,,,,,1359,1393,1359,1393,1868.1,15112.4,['인천아라초등학교']
CG_00971,126.7023957538518,37.58365371697808,1,123,120,2.0,0.789,0.0,166.0,medium,121.8,1435,256,296,1359,1393,1359,1393,,,,,1359,1393,1359,1393,460.2,15145.7,['인천아라초등학교']
CG_00972,126.7023957538518,37.58590371697807,1,123,120,2.0,0.789,0.0,166.0,medium,121.8,1436,344,394,1359,1393,1359,1393,,,,,1359,1393,1359,1393,255.8,15350.1,['인천아라초등학교']
CG_00973,126.7023957538518,37.58815371697807,1,123,120,2.0,0.789,0.0,166.0,medium,121.8,1437,344,393,1359,1393,1359,1393,,,,,1359,1393,1359,1393,250.6,15593.7,['인천아라초등학교']
CG_00810,126.68664575385178,37.565653716978105,1,123,120,2.0,0.848,0.0,316.8,medium,121.8,1438,132,165,257,183,257,183,,,,,257,183,257,183,434.9,12728.3,['인천은지초등학교']
CG_00809,126.68664575385178,37.56340371697811,1,123,120,2.0,0.848,0.0,316.8,medium,121.8,1439,132,165,257,183,257,183,,,,,257,183,257,183,394.4,12687.8,['인천은지초등학교']
CG_00943,126.7001457538518,37.58140371697808,1,123,120,2.0,0.789,0.0,166.0,medium,121.8,1440,198,266,1359,1393,1359,1393,,,,,1359,1393,1359,1393,624.7,14981.1,['인천아라초등학교']
CG_00944,126.7001457538518,37.58365371697808,1,123,120,2.0,0.789,0.0,166.0,medium,121.8,1441,198,266,1359,1393,1359,1393,,,,,1359,1393,1359,1393,460.2,15145.7,['인천아라초등학교']
CG_00194,126.6348957538517,37.59940371697805,1,123,120,3.0,3.323,0.0,106.1,low,121.8,1442,144,205,592,533,592,533,,,,,592,533,592,533,232.6,17191.5,['인천단봉초등학교']
CG_00192,126.6348957538517,37.59490371697806,1,123,120,3.0,3.323,0.0,106.1,low,121.8,1443,157,184,592,533,592,533,,,,,592,533,592,533,138.7,17091.7,['인천단봉초등학교']
CG_00193,126.6348957538517,37.597153716978056,1,123,120,3.0,3.323,0.0,106.1,low,121.8,1444,157,184,592,533,592,533,,,,,592,533,592,533,225.1,17110.3,['인천단봉초등학교']
CG_00256,126.6416457538517,37.597153716978056,1,123,120,3.0,3.323,0.0,106.1,low,121.8,1445,158,167,592,533,592,533,,,,,592,533,592,533,362.9,16522.3,['인천단봉초등학교']
CG_00237,126.6393957538517,37.60165371697805,1,123,120,3.0,3.323,0.0,106.1,low,121.8,1446,144,184,592,533,592,533,,,,,592,533,592,533,476.1,16885.9,['인천단봉초등학교']
CG_00788,126.68439575385176,37.5679037169781,1,123,120,2.0,0.848,0.0,316.8,medium,121.8,1447,143,165,257,183,257,183,,,,,257,183,257,183,288.1,12640.1,['인천은지초등학교']
CG_00235,126.6393957538517,37.597153716978056,1,123,120,3.0,3.323,0.0,106.1,low,121.8,1448,156,158,592,533,592,533,,,,,592,533,592,533,189.5,16695.7,['인천단봉초등학교']
CG_00234,126.6393957538517,37.59490371697806,1,123,120,3.0,3.323,0.0,106.1,low,121.8,1449,156,158,592,533,592,533,,,,,592,533,592,533,575.5,16381.4,['인천단봉초등학교']
CG_00945,126.7001457538518,37.58815371697807,1,123,120,2.0,0.789,0.0,166.0,medium,121.8,1450,287,364,1359,1393,1359,1393,,,,,1359,1393,1359,1393,464.6,15807.8,['인천아라초등학교']
CG_01002,126.7046457538518,37.58590371697807,1,123,120,2.0,0.789,0.0,166.0,medium,121.8,1451,344,394,1359,1393,1359,1393,,,,,1359,1393,1359,1393,0.0,15605.8,['인천아라초등학교']
CG_00764,126.68214575385176,37.5679037169781,1,123,120,2.0,0.848,0.0,316.8,medium,121.8,1452,174,207,257,183,257,183,,,,,257,183,257,183,106.8,12565.6,['인천은지초등학교']
CG_00212,126.6371457538517,37.59490371697806,1,123,120,3.0,3.323,0.0,106.1,low,121.8,1453,157,184,592,533,592,533,,,,,592,533,592,533,180.4,16929.8,['인천단봉초등학교']
CG_00786,126.68439575385176,37.56340371697811,1,123,120,2.0,0.848,0.0,316.8,medium,121.8,1454,143,165,257,183,257,183,,,,,257,183,257,183,172.7,12466.0,['인천은지초등학교']
CG_00787,126.68439575385176,37.565653716978105,1,123,120,2.0,0.848,0.0,316.8,medium,121.8,1455,143,165,257,183,257,183,,,,,257,183,257,183,120.1,12413.4,['인천은지초등학교']
CG_00215,126.6371457538517,37.60165371697805,1,123,120,3.0,3.323,0.0,106.1,low,121.8,1456,144,205,592,533,592,533,,,,,592,533,592,533,523.1,17115.7,['인천단봉초등학교']
CG_00379,126.65739575385172,37.3766537169784,1,111,108,2.0,0.269,0.0,95.0,medium,109.8,1457,273,234,1004,895,1004,895,,,,,1004,895,1004,895,158.4,4444.0,['인천송명초등학교']
CG_00380,126.65739575385172,37.37890371697839,1,111,108,2.0,0.269,0.0,95.0,medium,109.8,1458,273,234,1004,895,1004,895,,,,,1004,895,1004,895,85.7,4230.6,['인천송명초등학교']
CG_00043,126.61014575385164,37.38565371697838,1,68,67,1.0,0.0,0.0,1276.8,high,101.4,1459,481,254,654,584,654,584,,,,,654,584,654,584,1295.4,6922.9,['인천송빛초등학교']
CG_00278,126.64614575385173,37.403653716978354,1,68,67,1.0,0.0,0.0,917.9,high,101.4,1460,147,129,792,710,792,710,,,,,792,710,792,710,1103.3,3700.1,['인천명선초등학교']
CG_00279,126.64614575385173,37.40590371697835,1,68,67,1.0,0.0,0.0,917.9,high,101.4,1461,147,129,792,710,792,710,,,,,792,710,792,710,1285.7,3891.9,['인천명선초등학교']
CG_00049,126.61239575385166,37.38565371697838,1,68,67,1.0,0.0,0.0,1276.8,high,101.4,1462,481,254,654,584,654,584,,,,,654,584,654,584,1223.9,6901.6,['인천송빛초등학교']
CG_00048,126.61239575385166,37.38340371697839,1,68,67,1.0,0.0,0.0,1276.8,high,101.4,1463,481,254,654,584,654,584,,,,,654,584,654,584,938.0,7187.5,['인천송빛초등학교']
CG_00050,126.61239575385166,37.38790371697838,1,68,67,1.0,0.0,0.0,1276.8,high,101.4,1464,481,250,654,584,654,584,,,,,654,584,654,584,1626.8,6796.3,['인천송빛초등학교']
CG_00051,126.61239575385166,37.390153716978375,1,68,67,1.0,0.0,0.0,1276.8,high,101.4,1465,481,250,654,584,654,584,,,,,654,584,654,584,1797.7,6588.4,['인천송빛초등학교']
CG_00058,126.61464575385166,37.38565371697838,1,68,67,1.0,0.0,0.0,1276.8,high,101.4,1466,481,389,654,584,654,584,,,,,654,584,654,584,1458.3,6667.2,['인천송빛초등학교']
CG_00057,126.61464575385166,37.38340371697839,1,68,67,1.0,0.0,0.0,1276.8,high,101.4,1467,481,389,654,584,654,584,,,,,654,584,654,584,1048.9,7298.4,['인천송빛초등학교']
CG_00307,126.65064575385172,37.39915371697836,1,68,67,1.0,0.0,0.0,917.9,high,101.4,1468,198,153,792,710,792,710,,,,,792,710,792,710,506.8,3095.6,['인천명선초등학교']
CG_00308,126.65064575385172,37.40140371697836,1,68,67,1.0,0.0,0.0,917.9,high,101.4,1469,166,129,792,710,792,710,,,,,792,710,792,710,629.6,3215.8,['인천명선초등학교']
CG_00059,126.61464575385166,37.38790371697838,1,68,67,1.0,0.0,0.0,1276.8,high,101.4,1470,481,385,654,584,654,584,,,,,654,584,654,584,1562.8,6562.7,['인천송빛초등학교']
CG_00262,126.64389575385172,37.40590371697835,1,68,67,1.0,0.0,0.0,917.9,high,101.4,1471,160,87,792,710,792,710,,,,,792,710,792,710,1381.2,3977.9,['인천명선초등학교']
CG_00261,126.64389575385172,37.403653716978354,1,68,67,1.0,0.0,0.0,917.9,high,101.4,1472,160,87,792,710,792,710,,,,,792,710,792,710,291.8,3128.5,['인천명선초등학교']
CG_00294,126.64839575385172,37.403653716978354,1,68,67,1.0,0.0,0.0,917.9,high,101.4,1473,147,129,792,710,792,710,,,,,792,710,792,710,925.1,3531.2,['인천명선초등학교']
CG_01586,126.74514575385189,37.55665371697812,1,95,97,3.0,1.274,0.0,244.0,low,95.8,1474,94,87,229,157,229,157,,,,,229,157,229,157,215.5,10863.9,['인천소양초등학교']
CG_01539,126.74064575385188,37.55440371697812,1,95,97,3.0,1.274,0.0,244.0,low,95.8,1475,215,138,229,157,229,157,,,,,229,157,229,157,609.3,10780.1,['인천소양초등학교']
CG_01565,126.74289575385188,37.55665371697812,1,95,97,3.0,1.274,0.0,244.0,low,95.8,1476,108,87,229,157,229,157,,,,,229,157,229,157,186.8,10967.7,['인천소양초등학교']
CG_01566,126.74289575385188,37.55890371697812,1,95,97,3.0,1.274,0.0,244.0,low,95.8,1477,108,86,229,157,229,157,,,,,229,157,229,157,206.0,11259.9,['인천소양초등학교']
CG_01541,126.74064575385188,37.55890371697812,1,95,97,3.0,1.274,0.0,244.0,low,95.8,1478,215,136,229,157,229,157,,,,,229,157,229,157,39.4,11093.3,['인천소양초등학교']
CG_01587,126.74514575385189,37.55890371697812,1,95,97,3.0,1.274,0.0,244.0,low,95.8,1479,94,86,229,157,229,157,,,,,229,157,229,157,498.6,11147.0,['인천소양초등학교']
CG_01604,126.74739575385188,37.55665371697812,1,95,97,3.0,1.274,0.0,244.0,low,95.8,1480,105,87,229,157,229,157,,,,,229,157,229,157,72.2,11023.1,['인천소양초등학교']
CG_01603,126.74739575385188,37.55440371697812,1,95,97,3.0,1.274,0.0,244.0,low,95.8,1481,105,88,229,157,229,157,,,,,229,157,229,157,566.9,10869.3,['인천소양초등학교']
CG_01540,126.74064575385188,37.55665371697812,1,95,97,3.0,1.274,0.0,244.0,low,95.8,1482,215,137,229,157,229,157,,,,,229,157,229,157,729.6,11000.4,['인천소양초등학교']
CG_01633,126.7608957538519,37.55890371697812,1,94,91,3.0,2.422,0.0,433.0,low,92.8,1483,139,92,286,121,286,121,,,,,286,121,286,121,471.0,12322.8,['인천당산초등학교']
CG_01634,126.7608957538519,37.56115371697811,1,94,91,3.0,2.422,0.0,433.0,low,92.8,1484,139,92,286,121,286,121,,,,,286,121,286,121,163.2,12402.4,['인천당산초등학교']
CG_01631,126.7586457538519,37.55890371697812,1,94,91,3.0,2.422,0.0,433.0,low,92.8,1485,139,92,286,121,286,121,,,,,286,121,286,121,299.7,12044.5,['인천당산초등학교']
CG_01629,126.75639575385188,37.55890371697812,1,94,91,3.0,2.422,0.0,433.0,low,92.8,1486,139,92,286,121,286,121,,,,,286,121,286,121,373.3,12014.7,['인천당산초등학교']
CG_01628,126.75639575385188,37.55665371697812,1,94,91,3.0,2.422,0.0,433.0,low,92.8,1487,140,93,286,121,286,121,,,,,286,121,286,121,279.0,11710.3,['인천당산초등학교']
CG_01630,126.7586457538519,37.55665371697812,1,94,91,3.0,2.422,0.0,433.0,low,92.8,1488,140,93,286,121,286,121,,,,,286,121,286,121,122.2,11867.0,['인천당산초등학교']
CG_01632,126.7586457538519,37.56115371697811,1,94,91,3.0,2.422,0.0,433.0,low,92.8,1489,139,92,286,121,286,121,,,,,286,121,286,121,0.0,12204.7,['인천당산초등학교']
CG_00374,126.65514575385173,37.55890371697812,1,92,89,3.0,2.607,0.0,421.2,low,90.8,1490,356,315,418,345,418,345,,,,,418,345,418,345,201.7,10771.7,['인천경서초등학교']
CG_00340,126.65289575385172,37.55665371697812,1,92,89,3.0,2.607,0.0,421.2,low,90.8,1491,394,393,418,345,418,345,,,,,418,345,418,345,171.1,10362.8,['인천경서초등학교']
CG_00339,126.65289575385172,37.55440371697812,1,92,89,3.0,2.607,0.0,421.2,low,90.8,1492,394,393,418,345,418,345,,,,,418,345,418,345,415.5,9990.2,['인천경서초등학교']
CG_00319,126.65064575385172,37.55665371697812,1,92,89,3.0,2.607,0.0,421.2,low,90.8,1493,394,393,418,345,418,345,,,,,418,345,418,345,421.2,10335.8,['인천경서초등학교']
CG_00341,126.65289575385172,37.55890371697812,1,92,89,3.0,2.607,0.0,421.2,low,90.8,1494,394,389,418,345,418,345,,,,,418,345,418,345,254.1,10598.2,['인천경서초등학교']
CG_00373,126.65514575385173,37.55665371697812,1,92,89,3.0,2.607,0.0,421.2,low,90.8,1495,356,319,418,345,418,345,,,,,418,345,418,345,120.7,10509.3,['인천경서초등학교']
CG_00320,126.65064575385172,37.55890371697812,1,92,89,3.0,2.607,0.0,421.2,low,90.8,1496,393,390,418,345,418,345,,,,,418,345,418,345,430.9,10611.9,['인천경서초등학교']
CG_00372,126.65514575385173,37.55440371697812,1,92,89,3.0,2.607,0.0,421.2,low,90.8,1497,356,319,418,345,418,345,,,,,418,345,418,345,222.4,10157.1,['인천경서초등학교']
CG_00318,126.65064575385172,37.55440371697812,1,92,89,3.0,2.607,0.0,421.2,low,90.8,1498,394,393,418,345,418,345,,,,,418,345,418,345,415.5,9990.2,['인천경서초등학교']
CG_00071,126.61914575385168,37.396903716978365,1,84,82,2.0,0.0,0.0,2024.0,low,83.2,1499,358,268,1050,1113,1050,1113,,,,,1050,1113,1050,1113,1951.7,5697.3,['인천현송초등학교']
CG_00076,126.62139575385169,37.396903716978365,1,84,82,2.0,0.0,0.0,2024.0,low,83.2,1500,232,254,1050,1113,1050,1113,,,,,1050,1113,1050,1113,1614.9,5313.8,['인천현송초등학교']
CG_00077,126.62139575385169,37.39915371697836,1,84,82,2.0,0.0,0.0,2024.0,low,83.2,1501,235,254,1050,1113,1050,1113,,,,,1050,1113,1050,1113,1611.5,5308.7,['인천현송초등학교']
CG_00066,126.61689575385168,37.39240371697837,1,84,82,2.0,0.0,0.0,2024.0,low,83.2,1502,358,262,1050,1113,1050,1113,,,,,1050,1113,1050,1113,2078.2,5931.0,['인천현송초등학교']
CG_00060,126.61464575385166,37.39240371697837,1,84,82,2.0,0.0,0.0,2024.0,low,83.2,1503,455,279,1050,1113,1050,1113,,,,,1050,1113,1050,1113,2144.6,7189.1,['인천현송초등학교']
CG_00067,126.61689575385168,37.39465371697837,1,84,82,2.0,0.0,0.0,2024.0,low,83.2,1504,358,262,1050,1113,1050,1113,,,,,1050,1113,1050,1113,1821.8,5570.1,['인천현송초등학교']
CG_00065,126.61689575385168,37.390153716978375,1,84,82,2.0,0.0,0.0,2024.0,low,83.2,1505,358,262,1050,1113,1050,1113,,,,,1050,1113,1050,1113,1893.0,6311.6,['인천현송초등학교']
CG_00069,126.61914575385168,37.39240371697837,1,84,82,2.0,0.0,0.0,2024.0,low,83.2,1506,358,262,1050,1113,1050,1113,,,,,1050,1113,1050,1113,2048.3,5901.1,['인천현송초등학교']
CG_00070,126.61914575385168,37.39465371697837,1,84,82,2.0,0.0,0.0,2024.0,low,83.2,1507,358,262,1050,1113,1050,1113,,,,,1050,1113,1050,1113,1910.9,5656.4,['인천현송초등학교']
CG_00075,126.62139575385169,37.39465371697837,1,84,82,2.0,0.0,0.0,2024.0,low,83.2,1508,232,248,1050,1113,1050,1113,,,,,1050,1113,1050,1113,1996.6,5582.4,['인천현송초등학교']
CG_00726,126.67989575385177,37.51615371697818,1,55,54,1.0,0.0,0.0,1323.0,high,81.9,1509,203,184,94,43,94,43,,,,,94,43,94,43,1180.6,6366.8,['인천가석초등학교']
CG_00754,126.68214575385176,37.5026537169782,1,55,54,1.0,0.0,0.0,602.7,high,81.9,1510,200,172,43,18,43,18,,,,,43,18,43,18,639.8,5045.4,['인천천마초등학교']
CG_00692,126.67764575385176,37.51840371697818,1,55,54,1.0,0.0,0.0,1323.0,high,81.9,1511,424,362,94,43,94,43,,,,,94,43,94,43,954.8,6835.2,['인천가석초등학교']
CG_00685,126.67764575385176,37.5026537169782,1,55,54,1.0,0.0,0.0,602.7,high,81.9,1512,258,219,43,18,43,18,,,,,43,18,43,18,320.0,4822.0,['인천천마초등학교']
CG_00691,126.67764575385176,37.51615371697818,1,55,54,1.0,0.0,0.0,1323.0,high,81.9,1513,274,362,94,43,94,43,,,,,94,43,94,43,1264.9,6322.2,['인천가석초등학교']
CG_00727,126.67989575385177,37.51840371697818,1,55,54,1.0,0.0,0.0,1323.0,high,81.9,1514,353,184,94,43,94,43,,,,,94,43,94,43,956.8,6555.3,['인천가석초등학교']
CG_00720,126.67989575385177,37.5026537169782,1,55,54,1.0,0.0,0.0,602.7,high,81.9,1515,192,130,43,18,43,18,,,,,43,18,43,18,506.8,5008.9,['인천천마초등학교']
