grid_id,cx,cy,pred_beneficiary_2029,pred_beneficiary_2031,parent_1km_code,w_hat,gu,priority_score,candidate_rank,nearest_park_dist,nearest_pg_dist,worst_case_type,avg_park_dist_m,avg_playground_count,land_feasibility_level,linked_schools,linked_school_count,candidate_child_current,priority_score_mixed,candidate_rank_mixed,demand_model_version,redev_flag,redev_level,redev_warning_text,avg_green_ratio,demand_scope,demand_status,resident_children_current,straight_500m_children_current,demand_label,demand_note,xgb_predicted_2029,forecast_2029,potential_demand_2029,xgb_predicted_2031,forecast_2031,potential_demand_2031
CG_01174,126.71167830000047,37.59512889999966,246.37,220.74,다사3055,0.06674881554606382,부평구,1410.746,26,878.7,2875.0,4.0,213.0,0.0,medium,['인천한별초등학교'],1,308.48,1410.746,26,source_allocation_v2_20260911,False,none,,9.343639,straight_500m,estimated,308.48,1843.07,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,246.37,246.37,1472.01,220.74,220.74,1318.85
CG_01173,126.71167830000047,37.58612889999967,106.36,95.29,다사3054,0.0830226552185856,부평구,1103.8380000000002,80,574.9,2540.6,4.0,175.0,0.0,medium,['인천해든초등학교'],1,133.17,1103.8380000000002,80,source_allocation_v2_20260911,False,none,,5.740095,straight_500m,estimated,133.17,1442.11,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,106.36,106.36,1151.77,95.29,95.29,1031.94
CG_01172,126.71167830000047,37.583878899999675,137.83,123.49,다사3054,0.16002297566660142,남동구,1383.3980000000001,30,115.6,36.6,4.0,175.0,0.0,medium,['인천해든초등학교'],1,172.58,1383.3980000000001,30,source_allocation_v2_20260911,False,none,,5.740095,straight_500m,estimated,172.58,1807.34,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,137.83,137.83,1443.47,123.49,123.49,1293.29
CG_01139,126.70942830000047,37.59962889999965,101.31,90.77,다사3055,0.07033459593050075,남동구,1623.904,9,273.3,270.9,4.0,213.0,0.0,medium,['인천한별초등학교'],1,126.85,1623.904,9,source_allocation_v2_20260911,False,none,,9.343639,straight_500m,estimated,126.85,2121.55,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,101.31,101.31,1694.42,90.77,90.77,1518.13
CG_01136,126.70942830000047,37.59287889999966,34.7,31.09,다사3055,0.04210830815205285,남동구,943.528,138,240.0,700.8,4.0,213.0,0.0,medium,['인천한별초등학교'],1,43.45,943.528,138,source_allocation_v2_20260911,False,none,,9.343639,straight_500m,estimated,43.45,1232.67,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,34.7,34.7,984.5,31.09,31.09,882.07
CG_01138,126.70942830000047,37.597378899999654,236.96,212.3,다사3055,0.03831401855378987,남동구,1634.964,5,191.5,529.8,4.0,213.0,0.0,medium,['인천한별초등학교'],1,296.69,1634.964,5,source_allocation_v2_20260911,False,none,,9.343639,straight_500m,estimated,296.69,2136.0,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,236.96,236.96,1705.96,212.3,212.3,1528.47
CG_01137,126.70942830000047,37.59512889999966,208.75,187.03,다사3055,0.04295270708853704,남동구,1324.388,38,185.8,825.6,4.0,213.0,0.0,medium,['인천한별초등학교'],1,261.37,1324.388,38,source_allocation_v2_20260911,False,none,,9.343639,straight_500m,estimated,261.37,1730.25,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,208.75,208.75,1381.9,187.03,187.03,1238.12
CG_01134,126.70942830000047,37.58612889999967,125.55,112.49,다사3054,0.0634530348212664,남동구,1341.094,36,22.5,695.4,4.0,175.0,0.0,medium,['인천해든초등학교'],1,157.2,1341.094,36,source_allocation_v2_20260911,False,none,,5.740095,straight_500m,estimated,157.2,1752.07,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,125.55,125.55,1399.33,112.49,112.49,1253.74
CG_01133,126.70942830000047,37.583878899999675,143.65,128.7,다사3054,0.12089974501651964,남동구,1628.06,7,50.7,448.8,4.0,175.0,0.0,medium,['인천해든초등학교'],1,179.86,1628.06,7,source_allocation_v2_20260911,False,none,,5.740095,straight_500m,estimated,179.86,2126.98,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,143.65,143.65,1698.76,128.7,128.7,1522.01
CG_01135,126.70942830000047,37.58837889999967,83.6,74.91,다사3054,0.14665034595557602,남동구,977.1379999999999,127,285.7,674.1,4.0,175.0,0.0,medium,['인천해든초등학교'],1,104.68,977.1379999999999,127,source_allocation_v2_20260911,False,none,,5.740095,straight_500m,estimated,104.68,1276.58,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,83.6,83.6,1019.57,74.91,74.91,913.49
CG_01053,126.70492830000046,37.58837889999967,118.45,106.13,다사2954,0.14706051979467905,부평구,965.9259999999999,132,1011.4,3023.2,4.0,175.0,0.0,medium,['인천해든초등학교'],1,148.31,965.9259999999999,132,source_allocation_v2_20260911,False,none,,5.740095,straight_500m,estimated,148.31,1261.93,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,118.45,118.45,1007.87,106.13,106.13,903.01
CG_01092,126.70717830000046,37.59287889999966,2.49,2.23,다사3055,0.08417862554403603,부평구,790.588,234,943.9,4898.7,4.0,213.0,0.0,medium,['인천한별초등학교'],1,3.12,790.588,234,source_allocation_v2_20260911,False,none,,9.343639,straight_500m,estimated,3.12,1032.86,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,2.49,2.49,824.92,2.23,2.23,739.09
CG_01091,126.70717830000046,37.590628899999665,18.08,16.2,다사3054,0.1803731696788349,부평구,872.624,177,671.2,4544.3,4.0,175.0,0.0,medium,['인천해든초등학교'],1,22.64,872.624,177,source_allocation_v2_20260911,False,none,,5.740095,straight_500m,estimated,22.64,1140.04,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,18.08,18.08,910.52,16.2,16.2,815.78
CG_01090,126.70717830000046,37.58837889999967,108.91,97.58,다사3054,0.0002022819402935234,부평구,1065.578,90,1087.4,3876.0,4.0,175.0,0.0,medium,['인천해든초등학교'],1,136.37,1065.578,90,source_allocation_v2_20260911,False,none,,5.740095,straight_500m,estimated,136.37,1392.12,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,108.91,108.91,1111.85,97.58,97.58,996.17
CG_01089,126.70717830000046,37.58612889999967,86.1,77.14,다사3054,0.0,부평구,1395.808,29,1315.3,3726.3,4.0,175.0,0.0,medium,['인천해든초등학교'],1,107.8,1395.808,29,source_allocation_v2_20260911,False,none,,5.740095,straight_500m,estimated,107.8,1823.55,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,86.1,86.1,1456.42,77.14,77.14,1304.89
CG_01088,126.70717830000046,37.583878899999675,103.79,92.99,다사3054,0.0027670117296527833,부평구,1525.744,18,873.0,3902.4,4.0,175.0,0.0,medium,['인천해든초등학교'],1,129.95,1525.744,18,source_allocation_v2_20260911,False,none,,5.740095,straight_500m,estimated,129.95,1993.31,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,103.79,103.79,1592.0,92.99,92.99,1426.36
CG_01095,126.70717830000046,37.59962889999965,176.4,158.05,다사3055,0.03517049784461294,계양구,1083.8719999999998,86,263.7,7158.8,4.0,213.0,0.0,medium,['인천한별초등학교'],1,220.87,1083.8719999999998,86,source_allocation_v2_20260911,False,none,,9.343639,straight_500m,estimated,220.87,1416.02,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,176.4,176.4,1130.94,158.05,158.05,1013.27
CG_01093,126.70717830000046,37.59512889999966,15.59,13.97,다사3055,0.12004120578574391,부평구,1106.872,79,1177.6,5132.4,4.0,213.0,0.0,medium,['인천한별초등학교'],1,19.52,1106.872,79,source_allocation_v2_20260911,False,none,,9.343639,straight_500m,estimated,19.52,1446.07,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,15.59,15.59,1154.94,13.97,13.97,1034.77
CG_00116,126.62617830000033,37.52987889999976,30.62,27.44,다사2248,0.07435410640162202,서구,713.6020000000001,299,43.3,8943.5,3.0,117.1,0.0,low,['인천해원초등학교'],1,38.34,713.6020000000001,299,source_allocation_v2_20260911,False,none,,1.302262,straight_500m,estimated,38.34,932.29,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,30.62,30.62,744.59,27.44,27.44,667.12
CG_00117,126.62617830000033,37.532128899999755,1.01,0.91,다사2248,0.02664140846439385,서구,416.634,804,127.4,9079.8,3.0,117.1,0.0,low,['인천해원초등학교'],1,1.27,416.634,804,source_allocation_v2_20260911,False,none,,1.302262,straight_500m,estimated,1.27,544.31,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,1.01,1.01,434.73,0.91,0.91,389.49
CG_00114,126.62617830000033,37.525378899999765,79.6,71.32,다사2247,0.06363805282429222,서구,1185.066,60,222.5,7945.8,3.0,117.1,0.0,low,['인천해원초등학교'],1,99.67,1185.066,60,source_allocation_v2_20260911,False,none,,1.302262,straight_500m,estimated,99.67,1548.23,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,79.6,79.6,1236.53,71.32,71.32,1107.87
CG_00090,126.62167830000033,37.525378899999765,103.53,92.76,다사2247,0.005472746166608739,중구,771.318,250,88.0,390.5,3.0,117.1,0.0,low,['인천해원초등학교'],1,129.63,771.318,250,source_allocation_v2_20260911,False,none,,1.302262,straight_500m,estimated,129.63,1007.69,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,103.53,103.53,804.81,92.76,92.76,721.08
CG_00092,126.62167830000033,37.52987889999976,,,다사2248,0.04376465587147641,동구,390.95399999999995,858,447.7,1156.4,3.0,117.1,0.0,low,['인천해원초등학교'],1,,390.95399999999995,858,source_allocation_v2_20260911,False,none,,1.302262,straight_500m,estimated,,510.76,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,,,407.93,,,365.49
CG_00091,126.62167830000033,37.52762889999976,110.49,98.99,다사2247,0.021838680312287636,동구,650.188,363,571.1,710.8,3.0,117.1,0.0,low,['인천해원초등학교'],1,138.34,650.188,363,source_allocation_v2_20260911,False,none,,1.302262,straight_500m,estimated,138.34,849.44,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,110.49,110.49,678.42,98.99,98.99,607.84
CG_00134,126.62842830000034,37.52987889999976,69.63,62.38,다사2248,0.13786076925378726,동구,748.082,267,226.3,438.7,3.0,117.1,0.0,low,['인천해원초등학교'],1,87.18,748.082,267,source_allocation_v2_20260911,False,none,,1.302262,straight_500m,estimated,87.18,977.33,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,69.63,69.63,780.57,62.38,62.38,699.35
CG_00132,126.62842830000034,37.525378899999765,65.57,58.75,다사2247,0.0740615944729531,중구,1012.7339999999999,113,445.8,445.8,3.0,117.1,0.0,low,['인천해원초등학교'],1,82.1,1012.7339999999999,113,source_allocation_v2_20260911,False,none,,1.302262,straight_500m,estimated,82.1,1323.09,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,65.57,65.57,1056.71,58.75,58.75,946.77
CG_00102,126.62392830000033,37.52987889999976,8.89,7.96,다사2248,0.6289444128362175,연수구,537.202,530,1381.3,3234.5,3.0,117.1,0.0,low,['인천해원초등학교'],1,11.13,537.202,530,source_allocation_v2_20260911,False,none,,1.302262,straight_500m,estimated,11.13,701.83,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,8.89,8.89,560.53,7.96,7.96,502.21
CG_00103,126.62392830000033,37.532128899999755,,,다사2248,0.08843464717250306,중구,255.12999999999997,1142,518.4,518.4,3.0,117.1,0.0,low,['인천해원초등학교'],1,,255.12999999999997,1142,source_allocation_v2_20260911,False,none,,1.302262,straight_500m,estimated,,333.31,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,,,266.21,,,238.51
CG_00100,126.62392830000033,37.525378899999765,139.95,125.39,다사2247,0.4159513112897582,연수구,937.346,142,1249.4,3402.3,3.0,117.1,0.0,low,['인천해원초등학교'],1,175.23,937.346,142,source_allocation_v2_20260911,False,none,,1.302262,straight_500m,estimated,175.23,1224.6,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,139.95,139.95,978.05,125.39,125.39,876.29
CG_00101,126.62392830000033,37.52762889999976,97.2,87.09,다사2247,0.24173747303221463,연수구,879.8519999999999,174,1484.4,3368.3,3.0,117.1,0.0,low,['인천해원초등학교'],1,121.7,879.8519999999999,174,source_allocation_v2_20260911,False,none,,1.302262,straight_500m,estimated,121.7,1149.48,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,97.2,97.2,918.06,87.09,87.09,822.54
CG_00267,126.64417830000036,37.48262889999983,28.22,25.28,다사2442,0.07866751141554638,미추홀구,,,417.1,1079.0,2.0,208.0,0.0,medium,['인천서흥초등학교'],1,35.33,,,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(362m),0.085606,straight_500m,missing_age_observations,35.33,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,28.22,28.22,,25.28,25.28,
CG_00283,126.64642830000037,37.48262889999983,,,다사2442,0.0642469214877731,연수구,,,586.5,822.4,2.0,208.0,0.0,medium,['인천서흥초등학교'],1,,,,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(163m),0.085606,straight_500m,missing_age_observations,,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,,,,,,
CG_00296,126.64867830000037,37.480378899999835,67.34,60.34,다사2442,0.06236718479593281,연수구,,,149.1,149.1,2.0,208.0,0.0,medium,['인천서흥초등학교'],1,84.32,,,source_allocation_v2_20260911,True,planned,"500m 내 재개발 4건: unknown(231m), planned(299m), unknown(426m)",0.085606,straight_500m,missing_age_observations,84.32,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,67.34,67.34,,60.34,60.34,
